2025-04-19 22:45:31,227 INFO    Thread-16 :30956 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\sanka\Desktop\DL_Assignment_2\wandb\run-20250419_224528-iegf2nmj\files\output.log
2025-04-19 22:45:31,227 INFO    Thread-16 :30956 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\sanka\Desktop\DL_Assignment_2\wandb\run-20250419_224528-iegf2nmj\files\wandb-summary.json
2025-04-19 22:45:32,569 INFO    SenderThread:30956 [sender.py:transition_state():582] send defer: 8
2025-04-19 22:45:32,572 INFO    HandlerThread:30956 [handler.py:handle_request_defer():188] handle defer: 8
2025-04-19 22:45:32,572 INFO    SenderThread:30956 [sender.py:send_request_defer():578] handle sender defer: 8
2025-04-19 22:45:32,575 INFO    SenderThread:30956 [sender.py:transition_state():582] send defer: 9
2025-04-19 22:45:32,575 INFO    HandlerThread:30956 [handler.py:handle_request_defer():188] handle defer: 9
2025-04-19 22:45:32,575 INFO    SenderThread:30956 [sender.py:send_request_defer():578] handle sender defer: 9
2025-04-19 22:45:32,575 INFO    SenderThread:30956 [dir_watcher.py:finish():359] shutting down directory watcher
2025-04-19 22:45:33,246 INFO    SenderThread:30956 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\sanka\Desktop\DL_Assignment_2\wandb\run-20250419_224528-iegf2nmj\files\output.log
2025-04-19 22:45:33,246 INFO    SenderThread:30956 [dir_watcher.py:finish():389] scan: C:\Users\sanka\Desktop\DL_Assignment_2\wandb\run-20250419_224528-iegf2nmj\files
2025-04-19 22:45:33,246 INFO    SenderThread:30956 [dir_watcher.py:finish():403] scan save: C:\Users\sanka\Desktop\DL_Assignment_2\wandb\run-20250419_224528-iegf2nmj\files\config.yaml config.yaml
2025-04-19 22:45:33,246 INFO    SenderThread:30956 [dir_watcher.py:finish():403] scan save: C:\Users\sanka\Desktop\DL_Assignment_2\wandb\run-20250419_224528-iegf2nmj\files\output.log output.log
2025-04-19 22:45:33,246 INFO    SenderThread:30956 [dir_watcher.py:finish():403] scan save: C:\Users\sanka\Desktop\DL_Assignment_2\wandb\run-20250419_224528-iegf2nmj\files\requirements.txt requirements.txt
2025-04-19 22:45:33,246 INFO    SenderThread:30956 [dir_watcher.py:finish():403] scan save: C:\Users\sanka\Desktop\DL_Assignment_2\wandb\run-20250419_224528-iegf2nmj\files\wandb-metadata.json wandb-metadata.json
2025-04-19 22:45:33,246 INFO    SenderThread:30956 [dir_watcher.py:finish():403] scan save: C:\Users\sanka\Desktop\DL_Assignment_2\wandb\run-20250419_224528-iegf2nmj\files\wandb-summary.json wandb-summary.json
2025-04-19 22:45:33,246 INFO    SenderThread:30956 [sender.py:transition_state():582] send defer: 10
2025-04-19 22:45:33,246 INFO    HandlerThread:30956 [handler.py:handle_request_defer():188] handle defer: 10
2025-04-19 22:45:33,246 INFO    SenderThread:30956 [sender.py:send_request_defer():578] handle sender defer: 10
2025-04-19 22:45:33,246 INFO    SenderThread:30956 [file_pusher.py:finish():169] shutting down file pusher
2025-04-19 22:45:33,882 INFO    wandb-upload_0:30956 [upload_job.py:push():130] Uploaded file C:\Users\sanka\Desktop\DL_Assignment_2\wandb\run-20250419_224528-iegf2nmj\files\config.yaml
2025-04-19 22:45:33,973 INFO    wandb-upload_3:30956 [upload_job.py:push():130] Uploaded file C:\Users\sanka\Desktop\DL_Assignment_2\wandb\run-20250419_224528-iegf2nmj\files\wandb-summary.json
2025-04-19 22:45:33,990 INFO    wandb-upload_2:30956 [upload_job.py:push():130] Uploaded file C:\Users\sanka\Desktop\DL_Assignment_2\wandb\run-20250419_224528-iegf2nmj\files\requirements.txt
2025-04-19 22:45:33,997 INFO    wandb-upload_1:30956 [upload_job.py:push():130] Uploaded file C:\Users\sanka\Desktop\DL_Assignment_2\wandb\run-20250419_224528-iegf2nmj\files\output.log
2025-04-19 22:45:34,212 INFO    Thread-15 (_thread_body):30956 [sender.py:transition_state():582] send defer: 11
2025-04-19 22:45:34,214 INFO    HandlerThread:30956 [handler.py:handle_request_defer():188] handle defer: 11
2025-04-19 22:45:34,214 INFO    SenderThread:30956 [sender.py:send_request_defer():578] handle sender defer: 11
2025-04-19 22:45:34,214 INFO    SenderThread:30956 [file_pusher.py:join():175] waiting for file pusher
2025-04-19 22:45:34,214 INFO    SenderThread:30956 [sender.py:transition_state():582] send defer: 12
2025-04-19 22:45:34,214 INFO    HandlerThread:30956 [handler.py:handle_request_defer():188] handle defer: 12
2025-04-19 22:45:34,214 INFO    SenderThread:30956 [sender.py:send_request_defer():578] handle sender defer: 12
2025-04-19 22:45:34,214 INFO    SenderThread:30956 [file_stream.py:finish():601] file stream finish called
2025-04-19 22:45:35,106 INFO    SenderThread:30956 [file_stream.py:finish():605] file stream finish is done
2025-04-19 22:45:35,106 INFO    SenderThread:30956 [sender.py:transition_state():582] send defer: 13
2025-04-19 22:45:35,106 INFO    HandlerThread:30956 [handler.py:handle_request_defer():188] handle defer: 13
2025-04-19 22:45:35,122 INFO    SenderThread:30956 [sender.py:send_request_defer():578] handle sender defer: 13
2025-04-19 22:45:35,123 INFO    SenderThread:30956 [sender.py:transition_state():582] send defer: 14
2025-04-19 22:45:35,123 INFO    HandlerThread:30956 [handler.py:handle_request_defer():188] handle defer: 14
2025-04-19 22:45:35,123 INFO    SenderThread:30956 [sender.py:send_request_defer():578] handle sender defer: 14
2025-04-19 22:45:35,123 INFO    MainThread:30956 [wandb_run.py:_footer_history_summary_info():3956] rendering history
2025-04-19 22:45:35,123 INFO    MainThread:30956 [wandb_run.py:_footer_history_summary_info():3988] rendering summary
2025-04-19 22:45:35,123 INFO    MainThread:30956 [wandb_run.py:_footer_sync_info():3917] logging synced files
2025-04-19 22:45:35,123 INFO    HandlerThread:30956 [handler.py:finish():897] shutting down handler
2025-04-19 22:45:36,138 INFO    WriterThread:30956 [datastore.py:close():296] close: C:\Users\sanka\Desktop\DL_Assignment_2\wandb\run-20250419_224528-iegf2nmj\run-iegf2nmj.wandb
2025-04-19 22:45:36,138 INFO    SenderThread:30956 [sender.py:finish():1582] shutting down sender
2025-04-19 22:45:36,138 INFO    MsgRouterThr:30956 [mailbox.py:close():129] Closing mailbox, abandoning 0 handles.
2025-04-19 22:45:36,138 INFO    SenderThread:30956 [file_pusher.py:finish():169] shutting down file pusher
2025-04-19 22:45:36,138 INFO    SenderThread:30956 [file_pusher.py:join():175] waiting for file pusher
